08-30,04:47:00 AM,06:18:00 AM,12:49:00 PM,04:28:00 PM,07:22:00 PM,08:44:00 PM
08-31,04:48:00 AM,06:19:00 AM,12:49:00 PM,04:28:00 PM,07:21:00 PM,08:43:00 PM
09-01,04:49:00 AM,06:19:00 AM,12:48:00 PM,04:27:00 PM,07:19:00 PM,08:41:00 PM
09-02,04:50:00 AM,06:20:00 AM,12:48:00 PM,04:26:00 PM,07:18:00 PM,08:39:00 PM
09-03,04:51:00 AM,06:21:00 AM,12:48:00 PM,04:25:00 PM,07:17:00 PM,08:38:00 PM
09-04,04:52:00 AM,06:22:00 AM,12:47:00 PM,04:24:00 PM,07:15:00 PM,08:36:00 PM
09-05,04:53:00 AM,06:23:00 AM,12:47:00 PM,04:24:00 PM,07:14:00 PM,08:34:00 PM
09-06,04:54:00 AM,06:23:00 AM,12:47:00 PM,04:23:00 PM,07:12:00 PM,08:33:00 PM
09-07,04:55:00 AM,06:24:00 AM,12:46:00 PM,04:22:00 PM,07:11:00 PM,08:31:00 PM
09-08,04:56:00 AM,06:25:00 AM,12:46:00 PM,04:21:00 PM,07:09:00 PM,08:29:00 PM
09-09,04:57:00 AM,06:26:00 AM,12:46:00 PM,04:20:00 PM,07:08:00 PM,08:28:00 PM
09-10,04:58:00 AM,06:27:00 AM,12:45:00 PM,04:19:00 PM,07:06:00 PM,08:26:00 PM
09-11,04:59:00 AM,06:27:00 AM,12:45:00 PM,04:18:00 PM,07:05:00 PM,08:25:00 PM
09-12,05:00:00 AM,06:28:00 AM,12:44:00 PM,04:17:00 PM,07:03:00 PM,08:23:00 PM
09-13,05:01:00 AM,06:29:00 AM,12:44:00 PM,04:16:00 PM,07:02:00 PM,08:21:00 PM
09-14,05:02:00 AM,06:30:00 AM,12:44:00 PM,04:16:00 PM,07:00:00 PM,08:20:00 PM
09-15,05:03:00 AM,06:31:00 AM,12:43:00 PM,04:15:00 PM,06:59:00 PM,08:18:00 PM
09-16,05:04:00 AM,06:31:00 AM,12:43:00 PM,04:14:00 PM,06:57:00 PM,08:16:00 PM
09-17,05:05:00 AM,06:32:00 AM,12:43:00 PM,04:13:00 PM,06:56:00 PM,08:15:00 PM
09-18,05:06:00 AM,06:33:00 AM,12:42:00 PM,04:12:00 PM,06:54:00 PM,08:13:00 PM
09-19,05:07:00 AM,06:34:00 AM,12:42:00 PM,04:11:00 PM,06:53:00 PM,08:11:00 PM
09-20,05:08:00 AM,06:35:00 AM,12:42:00 PM,04:10:00 PM,06:51:00 PM,08:10:00 PM
09-21,05:09:00 AM,06:35:00 AM,12:41:00 PM,04:09:00 PM,06:50:00 PM,08:08:00 PM
09-22,05:09:00 AM,06:36:00 AM,12:41:00 PM,04:08:00 PM,06:48:00 PM,08:07:00 PM
09-23,05:10:00 AM,06:37:00 AM,12:41:00 PM,04:07:00 PM,06:47:00 PM,08:05:00 PM
09-24,05:11:00 AM,06:38:00 AM,12:40:00 PM,04:06:00 PM,06:45:00 PM,08:03:00 PM
09-25,05:12:00 AM,06:39:00 AM,12:40:00 PM,04:05:00 PM,06:44:00 PM,08:02:00 PM
09-26,05:13:00 AM,06:39:00 AM,12:40:00 PM,04:04:00 PM,06:42:00 PM,08:00:00 PM
09-27,05:14:00 AM,06:40:00 AM,12:39:00 PM,04:03:00 PM,06:41:00 PM,07:59:00 PM
09-28,05:15:00 AM,06:41:00 AM,12:39:00 PM,04:02:00 PM,06:39:00 PM,07:57:00 PM
09-29,05:16:00 AM,06:42:00 AM,12:39:00 PM,04:01:00 PM,06:38:00 PM,07:56:00 PM
09-30,05:17:00 AM,06:43:00 AM,12:38:00 PM,04:00:00 PM,06:36:00 PM,07:54:00 PM
10-01,05:17:00 AM,06:44:00 AM,12:38:00 PM,03:58:00 PM,06:35:00 PM,07:52:00 PM
10-02,05:18:00 AM,06:44:00 AM,12:38:00 PM,03:57:00 PM,06:33:00 PM,07:51:00 PM
10-03,05:19:00 AM,06:45:00 AM,12:37:00 PM,03:56:00 PM,06:32:00 PM,07:49:00 PM
10-04,05:20:00 AM,06:46:00 AM,12:37:00 PM,03:55:00 PM,06:30:00 PM,07:48:00 PM
10-05,05:21:00 AM,06:47:00 AM,12:37:00 PM,03:54:00 PM,06:29:00 PM,07:47:00 PM
10-06,05:22:00 AM,06:48:00 AM,12:36:00 PM,03:53:00 PM,06:27:00 PM,07:45:00 PM
10-07,05:23:00 AM,06:49:00 AM,12:36:00 PM,03:52:00 PM,06:26:00 PM,07:44:00 PM
10-08,05:24:00 AM,06:50:00 AM,12:36:00 PM,03:51:00 PM,06:24:00 PM,07:42:00 PM
10-09,05:24:00 AM,06:50:00 AM,12:35:00 PM,03:50:00 PM,06:23:00 PM,07:41:00 PM
10-10,05:25:00 AM,06:51:00 AM,12:35:00 PM,03:49:00 PM,06:22:00 PM,07:39:00 PM
10-11,05:26:00 AM,06:52:00 AM,12:35:00 PM,03:48:00 PM,06:20:00 PM,07:38:00 PM
10-12,05:27:00 AM,06:53:00 AM,12:35:00 PM,03:47:00 PM,06:19:00 PM,07:37:00 PM
10-13,05:28:00 AM,06:54:00 AM,12:34:00 PM,03:46:00 PM,06:17:00 PM,07:35:00 PM
10-14,05:29:00 AM,06:55:00 AM,12:34:00 PM,03:45:00 PM,06:16:00 PM,07:34:00 PM
10-15,05:30:00 AM,06:56:00 AM,12:34:00 PM,03:44:00 PM,06:15:00 PM,07:33:00 PM
10-16,05:30:00 AM,06:57:00 AM,12:34:00 PM,03:43:00 PM,06:13:00 PM,07:31:00 PM
10-17,05:31:00 AM,06:58:00 AM,12:34:00 PM,03:42:00 PM,06:12:00 PM,07:30:00 PM
10-18,05:32:00 AM,06:59:00 AM,12:33:00 PM,03:41:00 PM,06:11:00 PM,07:29:00 PM
10-19,05:33:00 AM,06:59:00 AM,12:33:00 PM,03:40:00 PM,06:09:00 PM,07:28:00 PM
10-20,05:34:00 AM,07:00:00 AM,12:33:00 PM,03:39:00 PM,06:08:00 PM,07:26:00 PM
10-21,05:35:00 AM,07:01:00 AM,12:33:00 PM,03:38:00 PM,06:07:00 PM,07:25:00 PM
10-22,05:36:00 AM,07:02:00 AM,12:33:00 PM,03:37:00 PM,06:06:00 PM,07:24:00 PM
10-23,05:37:00 AM,07:03:00 AM,12:33:00 PM,03:36:00 PM,06:04:00 PM,07:23:00 PM
10-24,05:37:00 AM,07:04:00 AM,12:32:00 PM,03:35:00 PM,06:03:00 PM,07:22:00 PM
10-25,05:38:00 AM,07:05:00 AM,12:32:00 PM,03:34:00 PM,06:02:00 PM,07:21:00 PM
10-26,05:39:00 AM,07:06:00 AM,12:32:00 PM,03:33:00 PM,06:01:00 PM,07:20:00 PM
10-27,05:40:00 AM,07:07:00 AM,12:32:00 PM,03:32:00 PM,06:00:00 PM,07:19:00 PM
10-28,05:41:00 AM,07:08:00 AM,12:32:00 PM,03:31:00 PM,05:58:00 PM,07:18:00 PM
10-29,05:42:00 AM,07:09:00 AM,12:32:00 PM,03:31:00 PM,05:57:00 PM,07:17:00 PM
10-30,05:43:00 AM,07:10:00 AM,12:32:00 PM,03:30:00 PM,05:56:00 PM,07:16:00 PM
10-31,05:44:00 AM,07:11:00 AM,12:32:00 PM,03:29:00 PM,05:55:00 PM,07:15:00 PM
11-01,05:44:00 AM,07:12:00 AM,12:32:00 PM,03:28:00 PM,05:54:00 PM,07:14:00 PM
11-02,05:45:00 AM,07:13:00 AM,12:32:00 PM,03:27:00 PM,05:53:00 PM,07:13:00 PM
11-03,05:46:00 AM,07:14:00 AM,12:32:00 PM,03:26:00 PM,05:52:00 PM,07:12:00 PM
11-04,05:47:00 AM,07:15:00 AM,12:32:00 PM,03:26:00 PM,05:51:00 PM,07:11:00 PM
11-05,05:48:00 AM,07:16:00 AM,12:32:00 PM,03:25:00 PM,05:50:00 PM,07:10:00 PM
11-06,05:49:00 AM,07:17:00 AM,12:32:00 PM,03:24:00 PM,05:49:00 PM,07:09:00 PM
11-07,05:50:00 AM,07:18:00 AM,12:32:00 PM,03:23:00 PM,05:48:00 PM,07:09:00 PM
11-08,05:51:00 AM,07:19:00 AM,12:32:00 PM,03:23:00 PM,05:47:00 PM,07:08:00 PM
11-09,05:52:00 AM,07:20:00 AM,12:32:00 PM,03:22:00 PM,05:47:00 PM,07:07:00 PM
11-10,05:52:00 AM,07:21:00 AM,12:32:00 PM,03:21:00 PM,05:46:00 PM,07:06:00 PM
11-11,05:53:00 AM,07:22:00 AM,12:32:00 PM,03:21:00 PM,05:45:00 PM,07:06:00 PM
11-12,05:54:00 AM,07:23:00 AM,12:32:00 PM,03:20:00 PM,05:44:00 PM,07:05:00 PM
11-13,05:55:00 AM,07:24:00 AM,12:33:00 PM,03:20:00 PM,05:43:00 PM,07:04:00 PM
11-14,05:56:00 AM,07:25:00 AM,12:33:00 PM,03:19:00 PM,05:43:00 PM,07:04:00 PM
11-15,05:57:00 AM,07:26:00 AM,12:33:00 PM,03:19:00 PM,05:42:00 PM,07:03:00 PM
11-16,05:58:00 AM,07:27:00 AM,12:33:00 PM,03:18:00 PM,05:41:00 PM,07:03:00 PM
11-17,05:59:00 AM,07:29:00 AM,12:33:00 PM,03:18:00 PM,05:41:00 PM,07:02:00 PM
11-18,06:00:00 AM,07:30:00 AM,12:33:00 PM,03:17:00 PM,05:40:00 PM,07:02:00 PM
11-19,06:00:00 AM,07:31:00 AM,12:34:00 PM,03:17:00 PM,05:39:00 PM,07:01:00 PM
11-20,06:01:00 AM,07:32:00 AM,12:34:00 PM,03:16:00 PM,05:39:00 PM,07:01:00 PM
11-21,06:02:00 AM,07:33:00 AM,12:34:00 PM,03:16:00 PM,05:38:00 PM,07:01:00 PM
11-22,06:03:00 AM,07:34:00 AM,12:34:00 PM,03:16:00 PM,05:38:00 PM,07:00:00 PM
11-23,06:04:00 AM,07:35:00 AM,12:35:00 PM,03:15:00 PM,05:37:00 PM,07:00:00 PM
11-24,06:05:00 AM,07:36:00 AM,12:35:00 PM,03:15:00 PM,05:37:00 PM,07:00:00 PM
11-25,06:06:00 AM,07:37:00 AM,12:35:00 PM,03:15:00 PM,05:37:00 PM,07:00:00 PM
11-26,06:07:00 AM,07:38:00 AM,12:36:00 PM,03:14:00 PM,05:36:00 PM,06:59:00 PM
11-27,06:07:00 AM,07:39:00 AM,12:36:00 PM,03:14:00 PM,05:36:00 PM,06:59:00 PM
11-28,06:08:00 AM,07:40:00 AM,12:36:00 PM,03:14:00 PM,05:36:00 PM,06:59:00 PM
11-29,06:09:00 AM,07:41:00 AM,12:37:00 PM,03:14:00 PM,05:36:00 PM,06:59:00 PM
11-30,06:10:00 AM,07:41:00 AM,12:37:00 PM,03:14:00 PM,05:35:00 PM,06:59:00 PM
12-01,06:11:00 AM,07:42:00 AM,12:37:00 PM,03:14:00 PM,05:35:00 PM,06:59:00 PM
12-02,06:12:00 AM,07:43:00 AM,12:38:00 PM,03:14:00 PM,05:35:00 PM,06:59:00 PM
12-03,06:12:00 AM,07:44:00 AM,12:38:00 PM,03:14:00 PM,05:35:00 PM,06:59:00 PM
12-04,06:13:00 AM,07:45:00 AM,12:39:00 PM,03:14:00 PM,05:35:00 PM,06:59:00 PM
12-05,06:14:00 AM,07:46:00 AM,12:39:00 PM,03:14:00 PM,05:35:00 PM,06:59:00 PM
12-06,06:15:00 AM,07:47:00 AM,12:39:00 PM,03:14:00 PM,05:35:00 PM,06:59:00 PM
12-07,06:15:00 AM,07:48:00 AM,12:40:00 PM,03:14:00 PM,05:35:00 PM,06:59:00 PM
12-08,06:16:00 AM,07:49:00 AM,12:40:00 PM,03:14:00 PM,05:35:00 PM,06:59:00 PM
12-09,06:17:00 AM,07:49:00 AM,12:41:00 PM,03:14:00 PM,05:35:00 PM,06:59:00 PM
12-10,06:18:00 AM,07:50:00 AM,12:41:00 PM,03:14:00 PM,05:35:00 PM,06:59:00 PM
12-11,06:18:00 AM,07:51:00 AM,12:42:00 PM,03:14:00 PM,05:35:00 PM,07:00:00 PM
12-12,06:19:00 AM,07:52:00 AM,12:42:00 PM,03:15:00 PM,05:35:00 PM,07:00:00 PM
12-13,06:20:00 AM,07:52:00 AM,12:43:00 PM,03:15:00 PM,05:36:00 PM,07:00:00 PM
12-14,06:20:00 AM,07:53:00 AM,12:43:00 PM,03:15:00 PM,05:36:00 PM,07:01:00 PM
12-15,06:21:00 AM,07:54:00 AM,12:44:00 PM,03:15:00 PM,05:36:00 PM,07:01:00 PM
12-16,06:22:00 AM,07:54:00 AM,12:44:00 PM,03:16:00 PM,05:37:00 PM,07:01:00 PM
12-17,06:22:00 AM,07:55:00 AM,12:45:00 PM,03:16:00 PM,05:37:00 PM,07:02:00 PM
12-18,06:23:00 AM,07:56:00 AM,12:45:00 PM,03:17:00 PM,05:37:00 PM,07:02:00 PM
12-19,06:23:00 AM,07:56:00 AM,12:45:00 PM,03:17:00 PM,05:38:00 PM,07:02:00 PM
12-20,06:24:00 AM,07:57:00 AM,12:46:00 PM,03:17:00 PM,05:38:00 PM,07:03:00 PM
12-21,06:24:00 AM,07:57:00 AM,12:46:00 PM,03:18:00 PM,05:39:00 PM,07:03:00 PM
12-22,06:25:00 AM,07:58:00 AM,12:47:00 PM,03:18:00 PM,05:39:00 PM,07:04:00 PM
12-23,06:25:00 AM,07:58:00 AM,12:47:00 PM,03:19:00 PM,05:40:00 PM,07:04:00 PM
12-24,06:26:00 AM,07:59:00 AM,12:48:00 PM,03:20:00 PM,05:40:00 PM,07:05:00 PM
12-25,06:26:00 AM,07:59:00 AM,12:48:00 PM,03:20:00 PM,05:41:00 PM,07:06:00 PM
12-26,06:27:00 AM,07:59:00 AM,12:49:00 PM,03:21:00 PM,05:41:00 PM,07:06:00 PM
12-27,06:27:00 AM,08:00:00 AM,12:49:00 PM,03:21:00 PM,05:42:00 PM,07:07:00 PM
12-28,06:27:00 AM,08:00:00 AM,12:50:00 PM,03:22:00 PM,05:43:00 PM,07:07:00 PM
12-29,06:28:00 AM,08:00:00 AM,12:50:00 PM,03:23:00 PM,05:44:00 PM,07:08:00 PM
12-30,06:28:00 AM,08:01:00 AM,12:51:00 PM,03:23:00 PM,05:44:00 PM,07:09:00 PM
12-31,06:28:00 AM,08:01:00 AM,12:51:00 PM,03:24:00 PM,05:45:00 PM,07:09:00 PM
